fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,via_ingreso,consultante_provincia,consultante_como_conocio_la_linea,consultante_edad_aparente
2021-03-09,,3584750515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,,,,36.0
2021-03-09,,4584750515,Urgencia,Ciudadano,Si,Violencia de género,Psicológica,,,,Córdoba,,45.0
2021-03-09,,7584750515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,,,,,50.0
2021-03-10,,4594750515,Urgencia,Institución - juzgado federal de mdq,No,Trata,Explotación sexual,,,,,,
2021-03-10,,2505750515,Urgencia,Ciudadano,Si,Justicia penal,Denuncia por drogas,,,,,,
2021-03-11,,6515750515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,,,,0.0
2021-03-11,,525750515,Urgencia,Ciudadano,No,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",,,,,,0.0
2021-03-11,,3525750515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Malvinas Argentinas,,,,0.0
2021-03-11,,8435750515,Urgencia,Ciudadano,No,Violencia de género,Física,,,,,,
2021-03-12,,4535750515,Urgencia,Ciudadano,Si,Víctima de delito,Secuestro,,,,,,35.0
2021-03-12,,7535750515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,,,50.0
2021-03-12,,8445750515,Urgencia,Ciudadano,Si,Víctima de delito,"Contra la administración pública: abuso de autoridad, violación a los deberes de funcionario público, denegación o de justicia",,,,,,40.0
2021-03-12,,3545750515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,
2021-03-12,,8455750515,Urgencia,Ciudadano,Si,Violencia de género,Física,,,,,,40.0
2021-03-12,,9455750515,Urgencia,Ciudadano,Si,Trata,Datos de judicialización,,,,,,60.0
2021-03-12,,2555750515,Urgencia,Ciudadano,Si,Violencia de género,Física,,,,,,35.0
2021-03-13,,6565750515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Villa Martelli,,Buenos Aires,,30.0
2021-03-13,,9484841515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Jujuy,Jujuy,,,,45.0
2021-03-14,,3505841515,Urgencia,Ciudadano,Si,Salud,Vacuna covid 19,,,,,,0.0
2021-03-15,,3515841515,Urgencia,Ciudadano,Si,Trata,Pornografía infantil,,,,,,30.0
2021-03-15,,2525841515,Urgencia,Ciudadano,No,Derechos de usuarios/as y consumidores/as,No le sacan la basura,,,,,,
2021-03-15,,8435841515,Urgencia,Institución - juzgado federal n° 2 de san isidro,No,Trata,Envio de oficio,,,,,,30.0
2021-03-16,,545841515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,Buenos Aires,,40.0
2021-03-16,,3545841515,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,,,,
2021-03-16,,5545841515,Urgencia,Ciudadano,Si,Derechos de usuarios/as y consumidores/as,Vacunación covid 19,,,,,,
2021-03-16,,4555841515,Urgencia,Ciudadano,Si,Víctima de delito,Acoso,,,,,,0.0
2021-03-17,,7565841515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,Buenos Aires,,0.0
2021-03-17,,575841515,Urgencia,Ciudadano,Si,Derechos de usuarios/as y consumidores/as,Vacuna covid-19,,,,,,
2021-03-17,,2575841515,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,,,,
2021-03-17,,5575841515,Urgencia,Ciudadano,Si,Justicia penal,"Situación de personas investigadas, imputadas o procesadas penalmente",,,,,,
2021-03-17,,9484941515,Urgencia,Ciudadano,Si,Trata,Adulto mayor,,,,,,
2021-03-17,,1584941515,Urgencia,Ciudadano,No,Trata,Venta de niños y otros delitos,,,,,,45.0
2021-03-17,,4584941515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,,,,,,45.0
2021-03-17,,5584941515,Urgencia,Ciudadano,No,Trata,Posible captación,Santa Fe,Santa Fe,,,,50.0
2021-03-17,,6584941515,Urgencia,Ciudadano,Si,Trabajo,Trabajo no registrado,Buenos Aires,Junín,,,,
2021-03-17,,8494941515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,,,,
2021-03-18,,3515941515,Urgencia,Ciudadano,Si,Derechos de usuarios/as y consumidores/as,Covid-19,,,,,,
2021-03-18,,4515941515,Urgencia,Ciudadano,No,Trata,Salud mental,Buenos Aires,Buenos Aires,,,,
2021-03-18,,9425941515,Urgencia,Ciudadano,Si,Salud,Pami,,,,,,75.0
2021-03-18,,1525941515,Urgencia,Ciudadano,No,Violencia de género,Física,,,,,,37.0
2021-03-19,,9435941515,Urgencia,Ciudadano,No,Víctima de delito,Violencia institucional,,,,,,
2021-03-19,,545941515,Urgencia,Institución - hospital de san fernando,No,Trata,Explotación sexual,,,,,,35.0
2021-03-19,,3545941515,Urgencia,Ciudadano,Si,Justicia penal,"Situación de personas investigadas, imputadas o procesadas penalmente",,,,,,30.0
2021-03-19,,8455941515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Buenos Aires,,,,
2021-03-19,,555941515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,San Fernando,,,,
2021-03-19,,1555941515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,San Fernando,,,,
2021-03-19,,2555941515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Caseros,,,,
2021-03-20,,9475941515,Urgencia,Ciudadano,No,Trata,Asistencia,Buenos Aires,Olavarría,,,,60.0
2021-03-20,,575941515,Urgencia,Ciudadano,Si,Seguridad social (protección social),Acceso a prestaciones sociales de emergencia o ante situaciones críticas,Salta,Salta,,,,40.0
2021-03-20,,1584051515,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,Santa Fe,San Cristóbal,,,,40.0
2021-03-20,,6584051515,Urgencia,Ciudadano,No,Relaciones de familia,"Protección de niños, niñas y adolescentes en desamparo",Santa Fe,Rosario,,,,50.0
2021-03-20,,7584051515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Billinghurst,,,,30.0
2021-03-20,,8494051515,Urgencia,Ciudadano,No,Víctima de delito,"Contra la libertad: privación de la libertad, amenazas, sustracción de identidad o posible desaparición de persona",,,,,,
2021-03-20,,9494051515,Urgencia,Institución - ministerio de trabajo de la nación,No,Trata,Explotación laboral,Catamarca,San Fernando del Valle de Catamarca,,,,45.0
2021-03-21,,3594051515,Urgencia,Institución - coordinacion del programa nacional de rescate,No,Trata,Persona desaparecida,Buenos Aires,Mar del Plata,,,,45.0
2021-03-21,,5594051515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Buenos Aires,Mar del Plata,,,Folletos,30.0
2021-03-22,,6505051515,Urgencia,Ciudadano,Si,Trata,Datos de judicialización,,,,,,70.0
2021-03-22,,8415051515,Urgencia,Ciudadano,Si,Trata,Solicitud de informacion,,,,,,70.0
2021-03-22,,515051515,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,,,,,,45.0
2021-03-22,,3515051515,Urgencia,Ciudadano,No,Trata,Solicitud de informacion,Buenos Aires,Buenos Aires,,,,50.0
2021-03-22,,9425051515,Urgencia,Ciudadano,Si,Salud,Covid-19,,,,,,
2021-03-22,,2525051515,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,,,,,,30.0
2021-03-22,,6525051515,Urgencia,Ciudadano,No,Trata,Posible captación,,,,,,50.0
2021-03-23,,6545051515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,,,,40.0
2021-03-23,,9455051515,Urgencia,Ciudadano,Si,Salud,Covid-19,,,,,,86.0
2021-03-24,,4565051515,Urgencia,Institución - línea 144,No,Trata,Explotación sexual,Santa Fe,Rosario,,,,
2021-03-25,,7594151515,Urgencia,Ciudadano,Si,Trata,Otro,,,,,,
2021-03-25,,505151515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,
2021-03-25,,4505151515,Urgencia,Ciudadano,Si,Salud,Salud mental,Buenos Aires,Palermo,,,,70.0
2021-03-25,,5505151515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Buenos Aires,Villa Luzuriaga,,,,40.0
2021-03-25,,515151515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,,,,55.0
2021-03-25,,4515151515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Tucumán,San Miguel de Tucumán,,,,
2021-03-26,,7525151515,Urgencia,Ciudadano,No,Trata,Información sobre el delito,Córdoba,Río Cuarto,,,,50.0
2021-03-26,,2535151515,Urgencia,Ciudadano,Si,Justicia penal,"Situación de personas investigadas, imputadas o procesadas penalmente",,,,,,45.0
2021-03-26,,3535151515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,60.0
2021-03-26,,6545151515,Urgencia,Ciudadano,No,Trata,Explotación sexual,San Luis,Villa Mercedes,,San Luis,,40.0
2021-03-27,,7545151515,Urgencia,Ciudadano,No,Trata,Posible captación,Salta,Salta,,,,50.0
2021-03-27,,4555151515,Urgencia,Ciudadano,Si,Trata,Solicitud de informacion,,,,,,45.0
2021-03-27,,6555151515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,,,,30.0
2021-03-27,,7555151515,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,,,,,,50.0
2021-03-27,,3565151515,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,,,,,,35.0
2021-03-27,,2575151515,Urgencia,Ciudadano,Si,Trata,Reducción a la servidumbre o situaciones análogas,,,,,,40.0
2021-03-29,,1505251515,Urgencia,Ciudadano,Si,Trata,Consulta,,,,,,0.0
2021-03-29,,4505251515,Urgencia,Ciudadano,No,Víctima de delito,Violencia institucional,,,,,,
2021-03-29,,3515251515,Urgencia,Ciudadano,Si,Salud,Salud mental,,,,,,40.0
2021-03-29,,4515251515,Urgencia,Ciudadano,Si,Salud,Covid-19,,,,,,80.0
2021-03-29,,9425251515,Urgencia,Ciudadano,Si,Salud,Acceso a servicios públicos de salud,,,,,,
2021-03-29,,1525251515,Urgencia,Ciudadano,No,Trabajo,Cuestiones salariales o de registración,,,,,,
2021-03-29,,9435251515,Urgencia,Ciudadano,Si,Víctima de delito,Discriminacion,,,,,,60.0
2021-03-29,,4535251515,Urgencia,Ciudadano,No,Trata,Datos de judicialización,,,,,,56.0
2021-03-29,,3545251515,Urgencia,Ciudadano,Si,Seguridad social (protección social),Robo,,,,,,30.0
2021-03-29,,5545251515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Corrientes,Paso de los Libres,,,,40.0
2021-03-30,,555251515,Urgencia,Ciudadano,No,Trata,Otro,,,,,,
2021-03-30,,1555251515,Urgencia,Ciudadano,No,Trata,Salud mental,,,,,,
2021-03-30,,2555251515,Urgencia,Ciudadano,Si,Relaciones de familia,Violencia intrafamiliar,,,,,,
2021-03-30,,7555251515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,,,,40.0
2021-03-30,,565251515,Urgencia,Ciudadano,No,Violencia de género,Sexual,Buenos Aires,Buenos Aires,,,,
2021-03-31,,5575251515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,,,
2021-03-31,,7584351515,Urgencia,Institución - secretaría de seguridad del municipio de hurlingham,Si,Trata,Persona desaparecida,Buenos Aires,Hurlingham,,,,0.0
2021-03-31,,8494351515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,,,,
2021-04-01,,6594351515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,,,,
2021-04-01,,7594351515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Buenos Aires,,,,
2021-04-01,,8405351515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Salta,Tacuil,,,,
2021-04-01,,5505351515,Urgencia,Ciudadano,No,Trata,Publicidad de oferta sexual,Buenos Aires,Buenos Aires,,Buenos Aires,,45.0
2021-04-01,,9415351515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Tucumán,San Miguel de Tucumán,,,,55.0
2021-04-02,,4515351515,Urgencia,Institución - 145,No,Trata,Persona desaparecida,,,,,,40.0
2021-04-02,,1525351515,Urgencia,Ciudadano,Si,Relaciones de familia,Violencia intrafamiliar,Salta,General Guemes,,,,65.0
2021-04-02,,4525351515,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,,,,
2021-04-02,,9435351515,Urgencia,Ciudadano,No,Trata,Tramites judiciales,,,,,,35.0
2021-04-02,,5535351515,Urgencia,Ciudadano,Si,Vivienda,Disputas vecinales o con la administración del consorcio,Chaco,,,,,30.0
2021-04-03,,7535351515,Urgencia,Ciudadano,No,Vivienda,Daños contra la propiedad,San Luis,San Luis,,San Luis,,25.0
2021-04-03,,9445351515,Urgencia,Ciudadano,No,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Buenos Aires,,,,,25.0
2021-04-03,,2545351515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,50.0
2021-04-03,,3545351515,Urgencia,Ciudadano,Si,Trata,Datos de judicialización,,,,,,45.0
2021-04-03,,5555351515,Urgencia,Ciudadano,Si,Trata,Datos de judicialización,,,,,,45.0
2021-04-03,,7555351515,Urgencia,Ciudadano,Si,Relaciones de familia,Deberes de responsabilidad parental o familiar,,,,,,35.0
2021-04-04,,3565351515,Urgencia,Ciudadano,Si,Violencia de género,Física,,,,,,
2021-04-04,,7565351515,Urgencia,Ciudadano,No,Salud,Same,,,,,,
2021-04-05,,7575351515,Urgencia,Ciudadano,No,Trata,Consulta,Buenos Aires,Florencio Varela,,,,0.0
2021-04-06,,8494451515,Urgencia,Ciudadano,No,Trata,Posible captación,,,,,,70.0
2021-04-06,,1594451515,Urgencia,Institución - gral pueyrredón organismo provincial de la niñez y adolescencia,No,Trata,"Explotación sexual niñas, niños y adolescentes",,,,,,
2021-04-06,,6594451515,Urgencia,Ciudadano,Si,Salud,Discapacidad,Buenos Aires,Buenos Aires,,,,70.0
2021-04-06,,9405451515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,,,,45.0
2021-04-07,,8425451515,Urgencia,Ciudadano,Si,Trata,"Explotación laboral niñas, niños y adolescentes",Tucumán,Trancas,,,,50.0
2021-04-07,,3535451515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Rafael Castillo,,,,
2021-04-07,,1545451515,Urgencia,Ciudadano,Si,Trata,No aplica,San Juan,rawson,,,,
2021-04-07,,3545451515,Urgencia,Ciudadano,No,Violencia de género,Física,,,,,,
2021-04-08,,6545451515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Chaco,Resistencia,,,,
2021-04-08,,7545451515,Urgencia,Ciudadano,Si,Trata,Otro,,,,,,
2021-04-08,,1555451515,Urgencia,Ciudadano,Si,Trata,Extravío dni,,,,,,
2021-04-08,,2555451515,Urgencia,Ciudadano,Si,Salud,Covid-19,,,,,,
2021-04-08,,9465451515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Rafael Castillo,,,,
2021-04-08,,565451515,Urgencia,Ciudadano,No,Trata,Posible captación,,,,,,30.0
2021-04-08,,3565451515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,,,60.0
2021-04-08,,4565451515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,,,,50.0
2021-04-08,,5565451515,Urgencia,Ciudadano,Si,Víctima de delito,Conflicto vecinal,,,,,,60.0
2021-04-09,,4575451515,Urgencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Corrientes,Monte Caseros,,,,50.0
2021-04-09,,7575451515,Urgencia,Ciudadano,Si,Víctima de delito,Conflictos vecinales,Tucumán,San Miguel de Tucumán,,,,50.0
2021-04-09,,8484551515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,,,
2021-04-09,,6584551515,Urgencia,Ciudadano,Si,Salud,Acceso a servicios públicos de salud,Buenos Aires,Tapiales,,,,
2021-04-09,,8494551515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,González Catán,,,,45.0
2021-04-09,,4594551515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Villa Luro,,,,
2021-04-09,,5594551515,Urgencia,Ciudadano,Si,Relaciones de familia,Violencia intrafamiliar,Buenos Aires,Buenos Aires,,,,32.0
2021-04-09,,4505551515,Urgencia,Ciudadano,Si,Salud,Salud mental,Santa Fe,Rosario,,,,60.0
2021-04-09,,515551515,Urgencia,Ciudadano,Si,Trabajo,Accidentes o enfermedades de trabajo,Buenos Aires,Quilmes,,,,60.0
2021-04-10,,5515551515,Urgencia,Ciudadano,Si,Violencia de género,Física,Córdoba,Balnearia,,Buenos Aires,,40.0
2021-04-10,,8425551515,Urgencia,Ciudadano,Si,Salud,Covid-19,,,,,,65.0
2021-04-10,,525551515,Urgencia,Ciudadano,Si,Salud,Salud mental,,,,,,65.0
2021-04-10,,7525551515,Urgencia,Ciudadano,No,Trata,Datos de judicialización y numero de denuncia,,,,,,55.0
2021-04-11,,545551515,Urgencia,Ciudadano,No,Trata,Salud mental,Buenos Aires,Remedios de Escalada,,,,
2021-04-11,,4545551515,Urgencia,Ciudadano,No,Trata,Salud mental,Mendoza,Guaymallén,,,,80.0
2021-04-12,,5555551515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,
2021-04-12,,4565551515,Urgencia,Ciudadano,Si,Trata,Posible captación,,,,,,50.0
2021-04-12,,4575551515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,,,,25.0
2021-04-13,,4594651515,Urgencia,Ciudadano,Si,Trata,Otro,,,,,,
2021-04-13,,5594651515,Urgencia,Institución - línea 144,No,Trata,Explotación sexual,,,,,,35.0
2021-04-13,,9405651515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Azul,,,,70.0
2021-04-13,,1515651515,Urgencia,Ciudadano,No,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Buenos Aires,Tapiales,,,,30.0
2021-04-13,,2515651515,Urgencia,Institución - línea 144,No,Trata,Explotación laboral,,,,,,
2021-04-14,,4535651515,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Entre Ríos,Paraná,,,,30.0
2021-04-14,,5535651515,Urgencia,Institución - defensoría de moreno,No,Trata,Explotación sexual,Río Negro,,,,,0.0
2021-04-15,,7555651515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,60.0
2021-04-15,,9465651515,Urgencia,Ciudadano,Si,Violencia de género,Sexual,,,,,,50.0
2021-04-15,,565651515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Buenos Aires,,Ciudad Autónoma de Buenos Aires,,35.0
2021-04-15,,4565651515,Urgencia,Ciudadano,Si,Violencia de género,Simbólica,Buenos Aires,Lomas de Zamora,,,,60.0
2021-04-16,,8475651515,Urgencia,Ciudadano,No,Víctima de delito,Violencia familiar,,,,,,
2021-04-16,,1575651515,Urgencia,Ciudadano,Si,Salud,No aplica,,,,,,40.0
2021-04-16,,2584751515,Urgencia,Ciudadano,No,Relaciones de familia,Violencia intrafamiliar,Buenos Aires,Béccar,,,,29.0
2021-04-16,,2594751515,,Ciudadano,Si,Trata,No aplica,,,llamada no pertinente,,,
2021-04-17,,6515751515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,,,,40.0
2021-04-17,,2535751515,Urgencia,Institución - línea 144,No,Trata,Persona desaparecida,,,,,,35.0
2021-04-17,,6535751515,Urgencia,Ciudadano,No,Trata,Traslado de personas,Buenos Aires,Palermo,,,,
2021-04-18,,9445751515,Urgencia,Institución - ministerio de género y diversidad,No,Trata,Traslado de personas,Buenos Aires,Palermo,Línea 144,,,
2021-04-18,,4545751515,Urgencia,Ciudadano,Si,Abuso sexual infantil,Abuso sexual infantil,Entre Ríos,Gualeguaychú,,,,62.0
2021-04-18,,1555751515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Buenos Aires,,,,36.0
2021-04-19,,4555751515,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Ituzaingó,,,,0.0
2021-04-19,,5555751515,Urgencia,Ciudadano,Si,Trata,Grooming,,,,,,
2021-04-19,,6555751515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,,,
2021-04-19,,1575751515,Urgencia,Ciudadano,Si,Trata,Informacion,Mendoza,Mendoza,,,,30.0
2021-04-19,,584842515,Urgencia,Ciudadano,Si,Trata,Informacion,,,,,,30.0
2021-04-19,,8494842515,Urgencia,Ciudadano,No,Violencia de género,Física,Santa Fe,Rafaela,,,,44.0
2021-04-20,,594842515,Urgencia,Ciudadano,No,Violencia de género,Sexual,,,,,,40.0
2021-04-20,,7594842515,Urgencia,Ciudadano,Si,Violencia de género,Física,Buenos Aires,Buenos Aires,,,,75.0
2021-04-20,,8405842515,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,,,,,,32.0
2021-04-20,,9405842515,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Buenos Aires,,Buenos Aires,,50.0
2021-04-20,,505842515,Urgencia,Ciudadano,Si,Trata,Otro,,,,,,
2021-04-20,,8415842515,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,,,,,,50.0
2021-04-20,,515842515,Urgencia,Ciudadano,Si,Salud,Vacunación- covid-19,,,,,,
2021-04-20,,4515842515,Urgencia,Ciudadano,No,Violencia de género,Física,Salta,Salta,,,,40.0
2021-04-20,,7515842515,Urgencia,Ciudadano,No,Víctima de delito,Otro (víctimas de delito),,,,,,40.0
2021-04-20,,9425842515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,,,,
2021-04-20,,525842515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,,,,
2021-04-21,,2535842515,Urgencia,Ciudadano,No,Consulta para organismo alojado en el caj,"Ministerio público de la defensa (nacional, provincial o municipal)",Buenos Aires,Virrey del Pino,,,,
2021-04-22,,2555842515,Urgencia,Ciudadano,No,Trata,Relaciones de familia,Corrientes,Ciudad de Corrientes,,,,0.0
2021-04-22,,7555842515,Urgencia,Ciudadano,No,Trata,No aplica,Buenos Aires,Quilmes,,,,0.0
2021-04-22,,8465842515,Urgencia,Ciudadano,No,Seguridad social (protección social),Programas sociales,Santa Fe,Santa Fe,,,,
2021-04-22,,9475842515,Urgencia,Ciudadano,No,Abuso sexual infantil,Abuso sexual infantil,Córdoba,Córdoba,,,,40.0
2021-04-22,,575842515,Urgencia,Ciudadano,Si,Trabajo,Despidos,,,,,,0.0
2021-04-22,,1575842515,Urgencia,Ciudadano,No,Salud,Salud mental,,,,Buenos Aires,,50.0
2021-04-22,,2575842515,Urgencia,Ciudadano,Si,Violencia de género,Física,,,,,,45.0
2021-04-22,,5575842515,Urgencia,Ciudadano,No,Violencia de género,Psicológica,,,,,,70.0
2021-04-22,,6575842515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Mendoza,Mendoza,,,,50.0
2021-04-23,,3584942515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Mendoza,Mendoza,,,,55.0
2021-04-23,,4584942515,Urgencia,Institución - juz fed 2 san isidro,No,Trata,Explotación laboral,,,,,,30.0
2021-04-23,,5584942515,Urgencia,Ciudadano,Si,Trata,Otro,,,,,,
2021-04-23,,6584942515,Urgencia,Ciudadano,Si,Salud,Salud mental,Santa Fe,Rosario,,,,60.0
2021-04-23,,7584942515,Urgencia,Ciudadano,No,Trata,Pornografía infantil,Mendoza,Mendoza,,,,0.0
2021-04-23,,9494942515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Buenos Aires,Pilar,,,,
2021-04-23,,7594942515,Urgencia,Ciudadano,No,Abuso sexual infantil,Abuso sexual infantil,Córdoba,Córdoba,,,,0.0
