fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,provincia,localidad,tema,subtema,es_anonima,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente
2020-12-14 00:00:00-03:00,,8425849415,Urgencia,Ciudadano,Buenos Aires,Olavarría,Trata,Posible captación,No,Línea 145,,Buenos Aires,Olavarría,,Mujer,50.0
2020-12-15 00:00:00-03:00,,1535849415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,Correo Institucional,,,,,Mujer,0.0
2020-12-15 00:00:00-03:00,,3535849415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Vivienda,"Problemas de títulos de propiedad, operaciones de compra venta, usufructos, etc.",Si,Línea 145,,,,,,50.0
2020-12-15 00:00:00-03:00,,4535849415,Urgencia,Ciudadano,San Luis,San Luis,Trata,Explotación sexual,Si,Línea 145,Argentina,San Luis,San Luis,,Hombre,50.0
2020-12-15 00:00:00-03:00,,5535849415,Urgencia,Ciudadano,,,Trata,Explotación laboral,No,Línea 145,,,,,Mujer,30.0
2020-12-15 00:00:00-03:00,,8445849415,Urgencia,Institución - línea 144,,,Trata,No aplica,No,Línea 145,,,,Derivado de otro organismo,Mujer,35.0
2020-12-15 00:00:00-03:00,,545849415,Urgencia,Ciudadano,Buenos Aires,Villa Tesei,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Si,Línea 145,Argentina,Buenos Aires,Villa Tesei,Por Recomendación,Mujer,60.0
2020-12-15 00:00:00-03:00,,6545849415,Urgencia,Ciudadano,Santa Fe,Rosario,Violencia de género,Sexual,No,Línea 145,,,,,Mujer,25.0
2020-12-16 00:00:00-03:00,,555849415,Urgencia,Ciudadano,,,Derechos de usuarios/as y consumidores/as,Transporte privado,Si,Línea 145,,,,,,70.0
2020-12-16 00:00:00-03:00,,1555849415,Urgencia,Ciudadano,Misiones,,Relaciones de familia,Violencia intrafamiliar,Si,Línea 145,Argentina,,,,Hombre,40.0
2020-12-16 00:00:00-03:00,,6555849415,Urgencia,Ciudadano,,,Trabajo,Cuestiones salariales o de registración,Si,Línea 145,,,,,,0.0
2020-12-16 00:00:00-03:00,,565849415,Urgencia,Ciudadano,,,Trata,Consulta formulario,No,Línea 145,,Buenos Aires,Del Viso,,Hombre,0.0
2020-12-16 00:00:00-03:00,,8475849415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación laboral,No,Línea 145,,,,,,40.0
2020-12-16 00:00:00-03:00,,1575849415,Urgencia,Ciudadano,Córdoba,Córdoba,Trabajo,"Malas condiciones de trabajo, incluida la inseguridad, salubridad o problemas de medio ambiente",No,Línea 145,,,,,,43.0
2020-12-16 00:00:00-03:00,,7575849415,Urgencia,Ciudadano,,,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",No,Línea 145,,,,,Mujer,18.0
2020-12-17 00:00:00-03:00,,3584949415,Urgencia,Ciudadano,Santa Fe,Coronda,Trata,Explotación sexual,No,Línea 145,Argentina,,,,Mujer,0.0
2020-12-17 00:00:00-03:00,,3594949415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,No,Línea 145,,Buenos Aires,Del Viso,,Hombre,0.0
2020-12-17 00:00:00-03:00,,3505949415,Urgencia,Ciudadano,Corrientes,Corrientes,Trabajo,Mendicidad,Si,Línea 145,,,,,,30.0
2020-12-18 00:00:00-03:00,,7505949415,Urgencia,Ciudadano,Corrientes,Goya,Trata,Violencia familiar,No,Línea 145,,,,,Hombre,0.0
2020-12-18 00:00:00-03:00,,7515949415,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Grooming,No,Línea 145,,Santa Fe,Rosario,,Hombre,40.0
2020-12-18 00:00:00-03:00,,8425949415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Pornografía infantil,No,Línea 145,,,,,Mujer,30.0
2020-12-18 00:00:00-03:00,,9425949415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,Argentina,,,,Mujer,40.0
2020-12-19 00:00:00-03:00,,6535949415,Urgencia,Ciudadano,Córdoba,Deán Funes,Salud,Problema con obra social o empresa de medicina prepaga,Si,Línea 145,,,,,Hombre,40.0
2020-12-19 00:00:00-03:00,,4545949415,Urgencia,Ciudadano,,,Trata,Persona desaparecida,No,Línea 145,,,,,,
2020-12-20 00:00:00-03:00,,2555949415,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Persona en situacion de calle,No,Línea 145,,,,,Hombre,0.0
2020-12-20 00:00:00-03:00,,3555949415,Urgencia,Ciudadano,Neuquén,Neuquén,Trata,Explotación laboral,Si,Línea 145,Argentina,,,,Hombre,50.0
2020-12-21 00:00:00-03:00,,9465949415,Urgencia,Ciudadano,Chubut,Trelew,Trabajo,Cuestiones salariales o de registración,Si,Línea 145,,,,,Mujer,50.0
2020-12-21 00:00:00-03:00,,9475949415,Urgencia,Ciudadano,,,Trata,No aplica,No,Línea 145,,,,,,
2020-12-21 00:00:00-03:00,,9484059415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,,,,,Hombre,65.0
2020-12-21 00:00:00-03:00,,584059415,Urgencia,Ciudadano,,,Víctima de delito,"Contra la administración pública: abuso de autoridad, violación a los deberes de funcionario público, denegación o de justicia",Si,Línea 145,,,,,Hombre,30.0
2020-12-21 00:00:00-03:00,,1584059415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,,,,,,50.0
2020-12-21 00:00:00-03:00,,5584059415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,Argentina,,,,Mujer,40.0
2020-12-22 00:00:00-03:00,,2594059415,Urgencia,Ciudadano,,,Salud,Salud mental,Si,Línea 145,,,,,Hombre,60.0
2020-12-22 00:00:00-03:00,,6594059415,Urgencia,Ciudadano,,,Trata,Pornografía,No,Línea 145,Argentina,Córdoba,Córdoba,,Mujer,65.0
2020-12-22 00:00:00-03:00,,7594059415,Urgencia,Ciudadano,,,Derechos de usuarios/as y consumidores/as,Via pública,Si,Línea 145,Argentina,,,,Hombre,30.0
2020-12-22 00:00:00-03:00,,8405059415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,Línea 145,,,,,Mujer,30.0
2020-12-22 00:00:00-03:00,,9405059415,Urgencia,Ciudadano,,,Salud,Problema con obra social o empresa de medicina prepaga,Si,Línea 145,,,,,Hombre,40.0
2020-12-22 00:00:00-03:00,,505059415,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,55.0
2020-12-22 00:00:00-03:00,,1505059415,Urgencia,Ciudadano,,,Trata,Posible captación,No,Línea 145,,,,,Hombre,40.0
2020-12-22 00:00:00-03:00,,3505059415,Urgencia,Ciudadano,,,Trata,Maltrato infantil,No,Línea 145,,,,,,
2020-12-22 00:00:00-03:00,,4505059415,Urgencia,Ciudadano,,,Violencia de género,Psicológica,Si,Línea 145,,,,,,
2020-12-22 00:00:00-03:00,,6505059415,Urgencia,Ciudadano,,,Trata,Otro,Si,Línea 145,,,,,,
2020-12-23 00:00:00-03:00,,9425059415,Urgencia,Institución - ministerio de las mujeres de la provincia de buenos aires,,,Trata,Explotación sexual,No,Línea 145,,,,,,
2020-12-23 00:00:00-03:00,,1525059415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,Si,Línea 145,,,,,Hombre,60.0
2020-12-25 00:00:00-03:00,,8445059415,Urgencia,Ciudadano,,,Trata,Otro,Si,Línea 145,,,,,,
2020-12-25 00:00:00-03:00,,9445059415,Urgencia,Ciudadano,,,Trata,Otro,Si,Línea 145,,,,,,
2020-12-25 00:00:00-03:00,,545059415,Urgencia,Ciudadano,,,Trata,Otro,No,Línea 145,,,,,,
2020-12-25 00:00:00-03:00,,5545059415,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Posible captación,Si,Línea 145,,,,,,45.0
2020-12-26 00:00:00-03:00,,565059415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,,,,,Mujer,30.0
2020-12-26 00:00:00-03:00,,1565059415,Urgencia,Ciudadano,,,Salud,Acceso a servicios públicos de salud,Si,Línea 145,,,,,Mujer,30.0
2020-12-26 00:00:00-03:00,,3565059415,Urgencia,Ciudadano,,,Salud,Salud mental,Si,Línea 145,,,,,Mujer,50.0
2020-12-27 00:00:00-03:00,,2575059415,Urgencia,Ciudadano,Buenos Aires,Muñiz,Víctima de delito,Hostigamiento,No,Línea 145,,,,,,
2020-12-28 00:00:00-03:00,,8484159415,Urgencia,Ciudadano,,,Trata,Informacion,Si,Línea 145,,,,,Hombre,60.0
2020-12-28 00:00:00-03:00,,9484159415,Urgencia,Ciudadano,,,Trata,Datos de judicialización,No,Línea 145,,,,,,35.0
2020-12-28 00:00:00-03:00,,3584159415,Urgencia,Ciudadano,,,Víctima de delito,Vehiculo abandonado,Si,Línea 145,,,,,Hombre,70.0
2020-12-28 00:00:00-03:00,,6584159415,Urgencia,Ciudadano,,,Violencia de género,Física,Si,Línea 145,,,,,Mujer,70.0
2020-12-28 00:00:00-03:00,,7584159415,Urgencia,Institución - sistema federal de búsqueda de personas,,,Trata,Persona desaparecida,No,Línea 145,,,,,Mujer,30.0
2020-12-28 00:00:00-03:00,,8494159415,Urgencia,Ciudadano,,,Víctima de delito,Adulto mayor,Si,Línea 145,,,,,Hombre,70.0
2020-12-28 00:00:00-03:00,,9494159415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Derechos de usuarios/as y consumidores/as,Poda de arboles,Si,Línea 145,,,,,Hombre,85.0
2020-12-28 00:00:00-03:00,,594159415,Urgencia,Ciudadano,,,Relaciones de familia,Deberes de responsabilidad parental o familiar,Si,Línea 145,,,,,Mujer,35.0
2020-12-28 00:00:00-03:00,,4594159415,Urgencia,Ciudadano,Buenos Aires,Zarate,Trata,No aplica,Si,Línea 145,Argentina,,,"No sabe, no recuerda",Mujer,40.0
2020-12-28 00:00:00-03:00,,6594159415,Urgencia,Ciudadano,Buenos Aires,Caseros,Trata,Explotación sexual,Si,Línea 145,,,,,Mujer,50.0
2020-12-29 00:00:00-03:00,,5505159415,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,Mujer,21.0
2020-12-29 00:00:00-03:00,,9415159415,Urgencia,Institución - policia de salta,Salta,Salta,Trata,Posible captación,No,Línea 145,Argentina,,,,Mujer,35.0
2020-12-30 00:00:00-03:00,,4515159415,Urgencia,Ciudadano,,,Trata,Explotación laboral,No,Línea 145,,,,,Hombre,35.0
2020-12-30 00:00:00-03:00,,6515159415,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,55.0
2020-12-30 00:00:00-03:00,,2525159415,Urgencia,Ciudadano,Misiones,Posadas,Salud,No aplica,No,Línea 145,,,,,,
2020-12-30 00:00:00-03:00,,535159415,Urgencia,Ciudadano,,,Relaciones de familia,"Protección de niños, niñas y adolescentes en desamparo",No,Línea 145,,,,,,
2020-12-31 00:00:00-03:00,,9445159415,Urgencia,Ciudadano,Buenos Aires,Lomas de Zamora,Trata,Violencia intrafamiliar,No,Línea 145,,,,,Hombre,71.0
2020-12-31 00:00:00-03:00,,545159415,Urgencia,Ciudadano,Entre Ríos,,Trata,Venta de drogas,No,Línea 145,,,,,Hombre,60.0
2020-12-31 00:00:00-03:00,,1545159415,Urgencia,Ciudadano,,,Trata,Posible captación,Si,Línea 145,,,,,,20.0
2020-12-31 00:00:00-03:00,,3545159415,Urgencia,Ciudadano,Buenos Aires,Lomas de Zamora,Violencia de género,Física,No,Línea 145,,,,,Hombre,71.0
2021-01-01 00:00:00-03:00,,4545159415,Urgencia,Ciudadano,,,Salud,Salud mental,No,,,,,,Mujer,50.0
2021-01-01 00:00:00-03:00,,8455159415,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Violencia intrafamiliar,No,,,,,,Mujer,16.0
2021-01-03 00:00:00-03:00,,5575159415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Salud mental,No,,Uruguay,Buenos Aires,CABA CABA,,Mujer,0.0
2021-01-03 00:00:00-03:00,,7575159415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Salud mental,No,,Argentina,,,,Hombre,0.0
2021-01-05 00:00:00-03:00,,2505259415,Urgencia,Institución - 145,,,Trata,Persona desaparecida,No,,,,,,,
2021-01-05 00:00:00-03:00,,3505259415,Urgencia,Ciudadano,,,Violencia de género,Física,No,,,,,,Mujer,48.0
2021-01-05 00:00:00-03:00,,6505259415,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,Si,,,,,,Mujer,40.0
2021-01-05 00:00:00-03:00,,515259415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,Si,,,,,,Mujer,50.0
2021-01-06 00:00:00-03:00,,3515259415,Urgencia,Ciudadano,Córdoba,Sebastian Elcano,Trata,Explotación laboral,No,,Argentina,,,,Hombre,50.0
2021-01-06 00:00:00-03:00,,5515259415,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trabajo,Despidos,Si,,,,,,Hombre,20.0
2021-01-06 00:00:00-03:00,,7515259415,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Salud,Salud mental,No,,,,,,Mujer,50.0
2021-01-06 00:00:00-03:00,,8425259415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Salud,Situación de calle,Si,,,,,,Hombre,25.0
2021-01-06 00:00:00-03:00,,1525259415,Urgencia,Ciudadano,,,Trata,Oferta laboral engañosa,Si,,,,,,,60.0
2021-01-06 00:00:00-03:00,,2525259415,Urgencia,Institución - programa de rescate a victimas de trata de la provincia de bs.as,Buenos Aires,La Plata,Trata,Explotación sexual,No,,,,,,Mujer,30.0
2021-01-06 00:00:00-03:00,,6525259415,Urgencia,Ciudadano,Mendoza,Mendoza,Trata,No aplica,Si,,,,,,,0.0
2021-01-06 00:00:00-03:00,,8435259415,Urgencia,Ciudadano,Mendoza,Godoy Cruz,Relaciones de familia,Violencia intrafamiliar,Si,,,,,,,45.0
2021-01-06 00:00:00-03:00,,2535259415,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",No,Teléfono institucional,,,,,,
2021-01-07 00:00:00-03:00,,5535259415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,,,,,,,
2021-01-07 00:00:00-03:00,,545259415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,,,,,,Mujer,30.0
2021-01-07 00:00:00-03:00,,2545259415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,No,,,Buenos Aires,,Por Carteles en Vía Pública,,35.0
2021-01-07 00:00:00-03:00,,4545259415,Urgencia,Ciudadano,San Juan,San Juan,Relaciones de familia,Violencia intrafamiliar,No,,,,,,Mujer,60.0
2021-01-07 00:00:00-03:00,,5545259415,Urgencia,Ciudadano,,,Trata,Oferta laboral engañosa,No,,,,,,Mujer,40.0
2021-01-08 00:00:00-03:00,,8455259415,Urgencia,Ciudadano,,,Violencia de género,Psicológica,No,,,,,,,
2021-01-08 00:00:00-03:00,,9455259415,Urgencia,Ciudadano,Misiones,,Violencia institucional,Abuso de autoridad policial,Si,,,,,,Hombre,70.0
2021-01-08 00:00:00-03:00,,555259415,Urgencia,Ciudadano,Salta,Tartagal,Violencia de género,Sexual,No,,,,,,Hombre,22.0
2021-01-08 00:00:00-03:00,,4555259415,Urgencia,Ciudadano,Buenos Aires,Tandil,Salud,Salud mental,Si,,,,,,Hombre,70.0
2021-01-08 00:00:00-03:00,,8465259415,Urgencia,Ciudadano,Santa Cruz,Pico Truncado,Trabajo,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",No,,,Santa Cruz,Pico Truncado,,Mujer,50.0
2021-01-09 00:00:00-03:00,,8475259415,Urgencia,Ciudadano,Santa Fe,Santa Fe,Víctima de delito,Contra la integridad sexual: abuso sexual de adultos/as o niños/as,No,,,,,,,30.0
2021-01-10 00:00:00-03:00,,4584359415,Urgencia,Ciudadano,Buenos Aires,Villa Centenario,Relaciones de familia,Lalamada por equivocacion.,No,,,Buenos Aires,Villa Centenario,,Mujer,20.0
2021-01-11 00:00:00-03:00,,6594359415,Urgencia,Ciudadano,,,Víctima de delito,"Contra la propiedad: fraude, estafa , extorsión, usurpación o daños",Si,,,,,,,0.0
2021-01-11 00:00:00-03:00,,9405359415,Urgencia,Ciudadano,,,Trata,Datos de judicialización,No,,,,,,Hombre,30.0
2021-01-11 00:00:00-03:00,,1505359415,Urgencia,Ciudadano,,,Trabajo,Cuestiones salariales o de registración,Si,,,,,,Hombre,25.0
2021-01-11 00:00:00-03:00,,525359415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,,,,,,,
2021-01-12 00:00:00-03:00,,2525359415,Urgencia,Ciudadano,Buenos Aires,Ciudadela,Trata,Persona desaparecida,No,,,,,,,40.0
2021-01-12 00:00:00-03:00,,6525359415,Urgencia,Ciudadano,,,Discriminación,Por orientación sexual o identidad de género,Si,,,,,,Hombre,35.0
2021-01-12 00:00:00-03:00,,8435359415,Urgencia,Ciudadano,,,Trabajo,Cuestiones salariales o de registración,No,,,,,,,
2021-01-12 00:00:00-03:00,,9435359415,Urgencia,Ciudadano,Buenos Aires,Pablo Nogués,Trata,Explotación laboral,No,,Venezuela,,,,Hombre,45.0
2021-01-12 00:00:00-03:00,,535359415,Urgencia,Ciudadano,Córdoba,San Francisco,Abuso sexual infantil,Abuso sexual infantil,Si,,,,,,Hombre,0.0
2021-01-12 00:00:00-03:00,,1535359415,Urgencia,Ciudadano,Neuquén,Neuquén,Salud,Salud mental,No,,,,,,Hombre,40.0
2021-01-13 00:00:00-03:00,,1545359415,Urgencia,Ciudadano,Buenos Aires,Zárate,Trata,Abuso,No,,,,,,Hombre,40.0
2021-01-13 00:00:00-03:00,,3545359415,Urgencia,Ciudadano,Santa Fe,Rosario,Relaciones de familia,Abandono,No,,,Santa Fe,Rosario,,Mujer,76.0
2021-01-13 00:00:00-03:00,,5545359415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,,,,,,,
2021-01-13 00:00:00-03:00,,7545359415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,No,,,,,,,
2021-01-13 00:00:00-03:00,,8455359415,Emergencia,Ciudadano,Buenos Aires,La Plata,Trata,Explotación sexual,No,,,,,,,40.0
2021-01-13 00:00:00-03:00,,5555359415,Urgencia,Ciudadano,,,Salud,Covid19,Si,,,,,,Mujer,45.0
2021-01-13 00:00:00-03:00,,9475359415,Urgencia,Ciudadano,,,Trata,Oferta laboral engañosa,Si,,,,,,,0.0
2021-01-13 00:00:00-03:00,,1575359415,Urgencia,Ciudadano,Buenos Aires,San Miguel,Trata,Explotación sexual,Si,,,,,,,35.0
2021-01-14 00:00:00-03:00,,2594459415,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,,,,,,,
2021-01-14 00:00:00-03:00,,8405459415,Urgencia,Ciudadano,,,Salud,Covid19,No,,,,,,Mujer,60.0
2021-01-14 00:00:00-03:00,,9405459415,Urgencia,Ciudadano,Buenos Aires,Sierra Chica,Justicia penal,Ejecución de la pena,No,,,,,,,
2021-01-14 00:00:00-03:00,,505459415,Urgencia,Ciudadano,,,Salud,Salud mental,No,,Argentina,Buenos Aires,SAN MIGUEL,,Mujer,74.0
2021-01-15 00:00:00-03:00,,3515459415,Urgencia,Ciudadano,,,Violencia de género,Física,Si,,,,,,Mujer,50.0
2021-01-15 00:00:00-03:00,,1525459415,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Salud,Salud mental,No,,,,,,,60.0
2021-01-15 00:00:00-03:00,,5525459415,Urgencia,Ciudadano,Santa Fe,Granadero Baigorria,Trata,Persona desaparecida,No,,,,,,Mujer,65.0
2021-01-15 00:00:00-03:00,,7525459415,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,Si,,,,,,Mujer,40.0
2021-01-16 00:00:00-03:00,,9445459415,Urgencia,"Institución - hogar de transito n° 1 de resistencia, chaco",Chaco,Resistencia,Salud,Salud mental,No,,,,,,Mujer,30.0
2021-01-16 00:00:00-03:00,,545459415,Urgencia,Ciudadano,,,Salud,Salud mental,Si,,,,,,Hombre,50.0
2021-01-16 00:00:00-03:00,,3545459415,Urgencia,Ciudadano,,,Salud,Adultos mayores,No,,,,,,,78.0
2021-01-17 00:00:00-03:00,,555459415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Derechos de usuarios/as y consumidores/as,Servicios de profesionales deficientes o excesivamente onerosos,Si,,,,,,Mujer,30.0
2021-01-17 00:00:00-03:00,,9475459415,Urgencia,Ciudadano,,,Trabajo,Despidos,No,,,,,,,0.0
2021-01-18 00:00:00-03:00,,8484559415,Urgencia,Ciudadano,,,Justicia penal,Datos de judicialización,Si,,,,,,Mujer,45.0
2021-01-18 00:00:00-03:00,,6584559415,Urgencia,Ciudadano,,,Trata,Posible captación,Si,,,,,,,
2021-01-19 00:00:00-03:00,,4505559415,Urgencia,Ciudadano,Neuquén,Neuquén,Trata,Explotación laboral,Si,,Argentina,,,,Hombre,45.0
2021-01-19 00:00:00-03:00,,9415559415,Urgencia,Ciudadano,Santa Fe,Vera,Salud,No aplica,No,,Argentina,Santa Fe,Vera,,Hombre,13.0
2021-01-19 00:00:00-03:00,,515559415,Urgencia,Ciudadano,Neuquén,Neuquen,Salud,No aplica,No,,,,,,,
2021-01-19 00:00:00-03:00,,8425559415,Urgencia,Ciudadano,,,Trata,"Explotación sexual niñas, niños y adolescentes",No,,Argentina,,,Línea 145,Mujer,33.0
2021-01-19 00:00:00-03:00,,9425559415,Urgencia,Ciudadano,Buenos Aires,Florencio Varela,Salud,Problemas de salud,Si,,,,,,Hombre,50.0
2021-01-20 00:00:00-03:00,,2525559415,Urgencia,Ciudadano,,,Salud,Salud mental,No,,,,,,Mujer,60.0
2021-01-20 00:00:00-03:00,,6525559415,Urgencia,Ciudadano,,,Violencia de género,Física,Si,,,,,,,19.0
2021-01-20 00:00:00-03:00,,9435559415,Urgencia,Ciudadano,Buenos Aires,Hilario Ascasubi,Trata,Explotación laboral,No,,,,,,Hombre,60.0
2021-01-20 00:00:00-03:00,,6535559415,Urgencia,Ciudadano,,,Trata,Posible captación,No,,,,,,,
2021-01-21 00:00:00-03:00,,545559415,Urgencia,Ciudadano,Santa Fe,Santa Fe,Violencia de género,Económica,Si,,,,,,Mujer,40.0
2021-01-21 00:00:00-03:00,,1545559415,Urgencia,Ciudadano,,,Vivienda,Daños contra la propiedad,Si,,,,,,Hombre,70.0
2021-01-21 00:00:00-03:00,,3545559415,Urgencia,Ciudadano,,,Salud,Salud mental,No,,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,50.0
2021-01-21 00:00:00-03:00,,4545559415,Urgencia,Ciudadano,,,Trata,Explotación laboral,Si,,,,,,,
2021-01-21 00:00:00-03:00,,6545559415,Urgencia,Ciudadano,,,Violencia de género,Física,Si,,,,,,,15.0
2021-01-21 00:00:00-03:00,,555559415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Datos de judicializacion,No,,Argentina,,,,Hombre,0.0
2021-01-21 00:00:00-03:00,,6555559415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Relaciones de familia,No,,,,,,Mujer,23.0
2021-01-21 00:00:00-03:00,,1565559415,Urgencia,Ciudadano,Buenos Aires,La Plata,Trata,Posible captación,No,,,Buenos Aires,La Plata,,Mujer,50.0
2021-01-21 00:00:00-03:00,,3565559415,Urgencia,Ciudadano,,,Trata,Otro,Si,,,,,,Hombre,30.0
2021-01-22 00:00:00-03:00,,4565559415,Urgencia,Ciudadano,,,Trata,Posible captación,Si,,,,,,Hombre,45.0
2021-01-22 00:00:00-03:00,,4575559415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Salud,Covid19,Si,,,,,,Mujer,71.0
2021-01-22 00:00:00-03:00,,6575559415,Urgencia,Ciudadano,,,Trata,Explotación laboral,Si,,,,,,,
2021-01-22 00:00:00-03:00,,9484659415,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,No,,Argentina,,,,Hombre,0.0
2021-01-22 00:00:00-03:00,,2584659415,Urgencia,Ciudadano,Santa Fe,Cañada de Gomez,Violencia de género,Sexual,Si,,,,,,,45.0
2021-01-22 00:00:00-03:00,,6594659415,Urgencia,Ciudadano,Buenos Aires,Altos de San Lorenzo,Trata,Posible captación,No,,,Buenos Aires,La Plata,,Mujer,40.0
2021-01-23 00:00:00-03:00,,2505659415,Urgencia,Ciudadano,,,Daños y responsabilidad civil,Defensa civil,Si,,,,,,Mujer,70.0
2021-01-23 00:00:00-03:00,,3505659415,Urgencia,Ciudadano,,,Trabajo,Cuestiones salariales o de registración,Si,,,,,,Mujer,65.0
2021-01-23 00:00:00-03:00,,4505659415,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,,,Buenos Aires,,,Mujer,45.0
2021-01-23 00:00:00-03:00,,6505659415,Urgencia,Ciudadano,San Luis,Villa Mercedes,Relaciones de familia,Deberes de responsabilidad parental o familiar,Si,,,,,,Mujer,35.0
2021-01-23 00:00:00-03:00,,8415659415,Urgencia,Ciudadano,Buenos Aires,González Catán,Víctima de delito,Secuestro,Si,,,,,,Mujer,30.0
2021-01-23 00:00:00-03:00,,1515659415,Urgencia,Ciudadano,,,Actos del gobierno o agentes públicos,Maltrato en oficinas públicas,Si,,,,,,Mujer,75.0
