fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_tipo,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,provincia_indec_id
2020-08-01,,4584256505,Urgencia,Ciudadano,No,Trabajo,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",Buenos Aires,San Francisco Solano,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en TV,Mujer,,6
2020-08-01,,5584256505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Santa Fe,Capitán Bermúdez,PNR - Línea 145,Línea 145,,,,Consultante,Por Recomendación,Mujer,27,82
2020-08-01,,6584256505,Urgencia,Ciudadano,No,Salud,Salud mental,Formosa,Formosa,PNR - Línea 145,Línea 145,,,,Consultante,Por Recomendación,Mujer,40,34
2020-08-01,,7584256505,Urgencia,Ciudadano,Si,Justicia penal,Irregularidades en el proceso penal,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en internet,Mujer,,6
2020-08-01,,9494256505,Urgencia,Ciudadano,Si,Trabajo,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",Córdoba,Alta Gracia,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en TV,,,14
2020-08-01,,594256505,Urgencia,Ciudadano,No,Salud,Salud mental,Córdoba,Alta Gracia,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en TV,Mujer,,14
2020-08-01,,3594256505,Urgencia,Ciudadano,No,Justicia penal,Estado de la causa,Buenos Aires,Remedios de Escalada,PNR - Línea 145,Línea 145,,Buenos Aires,Remedios de Escalada,Consultante,Por publicidad en TV,Mujer,66,6
2020-08-01,,4594256505,Urgencia,Ciudadano,No,Trata,Datos de judicialización,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,Concurrió en otra oportunidad,Mujer,,6
2020-08-01,,5594256505,Urgencia,Ciudadano,Si,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,"No sabe, no recuerda",,,
2020-08-02,,9405256505,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Gregorio de Laferrere,PNR - Línea 145,Línea 145,Argentina,,,Consultante - ciudadano,,Mujer,,6
2020-08-02,,1505256505,Urgencia,Ciudadano,No,Relaciones de familia,Violencia intrafamiliar,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,,,Consultante - ciudadano,Por publicidad en radio,Mujer,,14
2020-08-02,,2505256505,Urgencia,Institución,No,Violencia de género,Psicológica,Catamarca,San Fernando del Valle de Catamarca,PNR - Línea 145,Correo Institucional,,,,,,,,10
2020-08-02,,5505256505,Urgencia,Ciudadano,No,Daños y responsabilidad civil,Incumplimientos de contratos,Buenos Aires,General Rodríguez,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Villa Ballester,Consultante,Por Recomendación,Mujer,48,6
2020-08-02,,7505256505,Urgencia,Ciudadano,No,Trata,Maltrato,Santa Fe,Rosario,PNR - Línea 145,Línea 145,,Santa Fe,Rosario,Consultante,"No sabe, no recuerda",Hombre,45,82
2020-08-03,,8415256505,Urgencia,Ciudadano,Si,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en TV,Mujer,,
2020-08-03,,515256505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,,,,,,,,6
2020-08-03,,1515256505,Urgencia,Ciudadano,No,Víctima de delito,Robo de animales,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,Córdoba,Córdoba,Consultante - ciudadano,,Hombre,,14
2020-08-03,,2515256505,Urgencia,Ciudadano,No,Salud,Covid-19,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,Por Recomendación,Hombre,38,2
2020-08-03,,3515256505,Urgencia,Ciudadano,No,Relaciones de familia,"Familiar con consumo problemático, adicciones o alcoholismo",Buenos Aires,Boulogne,PNR - Línea 145,Línea 145,,Buenos Aires,Boulogne,Consultante,"No sabe, no recuerda",Mujer,,6
2020-08-03,,4515256505,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en TV,Mujer,70,6
2020-08-03,,5515256505,Urgencia,Ciudadano,No,Violencia de género,Violencia familiar,,,PNR - Línea 145,Línea 145,,Buenos Aires,Del Viso,Consultante - ciudadano,,Hombre,,
2020-08-03,,6515256505,Urgencia,Ciudadano,No,Relaciones de familia,Falta de relación madre-hija,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,Bella Vista,Consultante,"No sabe, no recuerda",Mujer,,2
2020-08-03,,7515256505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,,,Consultante,"No sabe, no recuerda",Hombre,,14
2020-08-03,,525256505,Urgencia,Ciudadano,No,Trata,Posible trata,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,,,,,6
2020-08-03,,1525256505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por Recomendación,Mujer,,14
2020-08-04,,7525256505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Entre Ríos,Villaguay,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en TV,Hombre,30,30
2020-08-04,,8435256505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,San Miguel,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,San Miguel,Consultante,Línea 145,Mujer,,6
2020-08-04,,1535256505,Urgencia,Ciudadano,No,Trata,"Explotación sexual, posible captación",Buenos Aires,Temperley,PNR - Línea 145,Línea 145,,Buenos Aires,Temperley,Consultante,Por publicidad en TV,Hombre,64,6
2020-08-04,,3535256505,Urgencia,Ciudadano,No,Trata,Grooming,Buenos Aires,Burzaco,PNR - Línea 145,Línea 145,,Buenos Aires,Burzaco,Consultante - ciudadano,"No sabe, no recuerda",Mujer,,6
2020-08-04,,8445256505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Línea 145,,,6
2020-08-05,,1545256505,Urgencia,Ciudadano,No,Trata,"Explotación sexual, posible captación",Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Morón,Consultante - ciudadano,Por publicidad en radio,Mujer,35,2
2020-08-05,,2545256505,Urgencia,Ciudadano,Si,Trata,Consulta formulario,,,PNR - Línea 145,Línea 145,,,,Consultante,,,,
2020-08-05,,3545256505,Urgencia,Ciudadano,No,Acceso a documentacion personal y certificaciones,"Trámites de migraciones, radicaciones, ciudadanía o refugio",Buenos Aires,Monte Grande,PNR - Línea 145,Línea 145,Bolivia,,,Consultante - ciudadano,,Hombre,,6
2020-08-05,,4545256505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,,,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en radio,,,
2020-08-05,,7545256505,Urgencia,Ciudadano,No,Violencia de género,Económica,,,PNR - Línea 145,Línea 145,,,,Consultante,,,,
2020-08-05,,9455256505,Urgencia,Ciudadano,Si,Trabajo,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,,,Consultante,,,,6
2020-08-05,,555256505,Urgencia,Ciudadano,No,Relaciones de familia,Secuestro parental,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Hombre,,14
2020-08-06,,3555256505,Urgencia,Ciudadano,Si,Relaciones de familia,Deberes de responsabilidad parental o familiar,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en TV,Mujer,,90
2020-08-06,,4555256505,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Mujer,,6
2020-08-06,,5555256505,Urgencia,Ciudadano,Si,Trata,Venta de niños y otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,Por Recomendación,Mujer,,
2020-08-06,,6555256505,Urgencia,Ciudadano,No,Víctima de delito,Violencia de género,,,PNR - Línea 145,Línea 145,Argentina,,,Consultante,"No sabe, no recuerda",Mujer,50,
2020-08-06,,9465256505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Córdoba,Córdoba,PNR - Línea 145,Línea 149,,,,Consultante,Por publicidad en radio,,,14
2020-08-06,,565256505,Urgencia,Ciudadano,Si,Víctima de delito,Problemas familiares,Chaco,Resistencia,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en radio,Mujer,35,22
2020-08-06,,3565256505,Urgencia,Ciudadano,No,Violencia de género,"Física, psicológica",,,PNR - Línea 145,Línea 145,,,,,,,,
2020-08-07,,6565256505,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Ciudadela,PNR - Línea 145,Línea 145,,,,,,,,6
2020-08-07,,575256505,Urgencia,Ciudadano,Si,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,
2020-08-07,,3575256505,Urgencia,Ciudadano,Si,Salud,Salud mental,Buenos Aires,Saladillo,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,6
2020-08-07,,7575256505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,,,,,,,58
2020-08-07,,8484356505,Urgencia,Ciudadano,Si,Víctima de delito,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,,,6
2020-08-07,,584356505,Urgencia,Ciudadano,Si,Violencia de género,Física,Mendoza,Mendoza,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en internet,,,50
2020-08-07,,1584356505,Urgencia,Ciudadano,No,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,,,
2020-08-08,,4584356505,Urgencia,Ciudadano,Si,Relaciones de familia,Deberes de responsabilidad parental o familiar,Santa Fe,San Geronimo del Sauce,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,,,82
2020-08-08,,6584356505,Urgencia,Ciudadano,Si,Violencia de género,Física,Chaco,Resistencia,PNR - Línea 145,Línea 145,,Córdoba,Córdoba,Consultante,,Hombre,,22
2020-08-09,,6594356505,Urgencia,Ciudadano,No,Vivienda,Desalojo u ocupación de vivienda,Salta,Salta,PNR - Línea 145,Línea 145,Argentina,Salta,Salta,Consultante,Por publicidad en radio,Mujer,65,66
2020-08-11,,5505356505,Urgencia,Ciudadano,Si,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,San Vicente,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer,,6
2020-08-11,,515356505,Urgencia,Ciudadano,Si,Trata,No se logró entender el motivo del llamado,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,no se llegó a hacer una entrevista,Hombre,0,
2020-08-11,,3515356505,Urgencia,Ciudadano,Si,Trata,Explotación laboral,,,PNR - Línea 145,Línea 145,,,,Consultante,"No sabe, no recuerda",Hombre,30,
2020-08-11,,4515356505,Urgencia,Ciudadano,No,Relaciones de familia,Deberes de responsabilidad parental o familiar,Mendoza,General Alvear,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,Por publicidad en TV,Mujer,70,50
2020-08-12,,5515356505,Urgencia,Institución,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Mujer,,
2020-08-12,,8425356505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,,6
2020-08-12,,9425356505,Urgencia,Ciudadano,Si,Vivienda,Disputas vecinales o con la administración del consorcio,Buenos Aires,Ramos Mejía,PNR - Línea 145,Línea 145,,,,Consultante,,,,6
2020-08-12,,2525356505,Urgencia,Ciudadano,No,Violencia de género,Psicológica,Catamarca,San Fernando del Valle de Catamarca,PNR - Línea 145,Línea 145,Argentina,Catamarca,San Fernando del Valle de Catamarca,Consultante,Por publicidad en TV,Mujer,40,10
2020-08-12,,3525356505,Urgencia,Ciudadano,Si,Salud,Pami,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,,,6
2020-08-13,,7525356505,Urgencia,Ciudadano,No,Trata,Explotación laboral,Salta,San Ramon de la Nueva Oran,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer,28,66
2020-08-13,,8435356505,Urgencia,Ciudadano,No,Salud,Salud mental,Santa Cruz,Río Gallegos,PNR - Línea 145,Línea 145,,,,Consultante,,,,78
2020-08-13,,9435356505,Urgencia,Ciudadano,No,Relaciones de familia,Vulnerabilidad social,Buenos Aires,González Catán,PNR - Línea 145,Línea 145,,,,Consultante,,,,6
2020-08-13,,535356505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Chubut,Comodoro Rivadavia,PNR - Línea 145,Línea 145,,,,,,,,26
2020-08-13,,3535356505,Urgencia,Ciudadano,Si,Salud,Salud mental,Buenos Aires,Moreno,PNR - Línea 145,Línea 145,Argentina,,,Consultante - ciudadano,Por publicidad en internet,Mujer,,6
2020-08-14,,5535356505,Urgencia,Ciudadano,No,Víctima de delito,Incumplimiento aspo x covid 19,,,PNR - Línea 145,Línea 145,,,,,,,,
2020-08-14,,9445356505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Córdoba,Dean Funes,PNR - Línea 145,Línea 145,Argentina,Córdoba,Córdoba,Consultante,Por publicidad en internet,Hombre,,14
2020-08-14,,2545356505,Urgencia,Ciudadano,No,Salud,Incumplimiento de obligaciones sanitarias,Mendoza,Luján de Cuyo,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Mujer,80,50
2020-08-14,,6545356505,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,Córdoba,Alta Gracia,Consultante - ciudadano,,Transgénero,,
2020-08-14,,2565356505,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,PNR - Línea 145,Línea 145,,,,,,,,
2020-08-14,,4565356505,Urgencia,Ciudadano,Si,Violencia de género,Física,,,PNR - Línea 145,Línea 145,,,,Consultante,,,,
2020-08-14,,5565356505,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Uruguay,Buenos Aires,CABA CABA,Consultante,,Mujer,,6
2020-08-15,,7565356505,Urgencia,Ciudadano,No,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,,,
2020-08-15,,1575356505,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Buenos Aires,Ituzaingó,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Hombre,,6
2020-08-15,,6575356505,Urgencia,Ciudadano,Si,Trata,Posible captación,,,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en TV,Mujer,,
2020-08-15,,3584456505,Urgencia,Ciudadano,Si,Violencia de género,Física,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 149,,,,Consultante - ciudadano,,,,6
2020-08-15,,9494456505,Urgencia,Ciudadano,No,Víctima de delito,"Contra la libertad: privación de la libertad, amenazas, sustracción de identidad o posible desaparición de persona",Córdoba,Córdoba,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,Por Recomendación,Mujer,60,14
2020-08-16,,2505456505,Urgencia,Ciudadano,No,Vivienda,Acceso a vivienda propia,Santa Fe,Rosario,PNR - Línea 145,Línea 145,,Santa Fe,Rosario,Consultante,,Hombre,,82
2020-08-17,,3515456505,Urgencia,Ciudadano,No,Acceso a documentacion personal y certificaciones,"Trámites de migraciones, radicaciones, ciudadanía o refugio",,,PNR - Línea 145,Línea 145,,,,Consultante,Derivado de otro organismo,Hombre,30,
2020-08-17,,4515456505,Urgencia,Ciudadano,No,Trata,Explotación laboral,Corrientes,Corrientes,PNR - Línea 145,Línea 145,,,,Consultante,Derivado de otro organismo,Hombre,,18
2020-08-17,,2525456505,Urgencia,Ciudadano,No,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Mujer,,
2020-08-17,,7525456505,Emergencia,Ciudadano,Si,Trata,No aplica,Tucumán,San Miguel de Tucumán,PNR - Línea 145,llamada no pertinente,,,,,,,,90
2020-08-18,,2545456505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santa Fe,Venado Tuerto,PNR - Línea 145,Línea 145,,Santa Fe,Santa Fe,Consultante,,Mujer,,82
2020-08-18,,3545456505,Urgencia,Ciudadano,No,Acceso a documentacion personal y certificaciones,Certificado de antecedentes penales,Neuquén,Neuquén,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Hombre,,58
2020-08-19,,7555456505,Urgencia,Ciudadano,Si,Salud,"Consumo problemático, adicciones o alcoholismo",,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,,,
2020-08-19,,9465456505,Urgencia,Ciudadano,Si,Trabajo,Cuestiones salariales o de registración,Santa Fe,Rosario,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer,,82
2020-08-19,,565456505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santa Fe,Venado Tuerto,PNR - Línea 145,Línea 145,,Santa Fe,Santa Fe,Consultante - ciudadano,,Mujer,,82
2020-08-19,,1565456505,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Santiago del Estero,Villa Río Hondo,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Hombre,,86
2020-08-19,,2565456505,Urgencia,Institución,No,Trata,Información institucional,,,PNR - Línea 145,Línea 145,,,,Consultante,Derivado de otro organismo,Hombre,,
2020-08-19,,7565456505,Urgencia,Ciudadano,Si,Violencia de género,Física,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,,,Consultante,,,,86
2020-08-19,,8475456505,Urgencia,Ciudadano,No,Relaciones de familia,Conflicto entre madre e hija,Buenos Aires,Florencio Varela,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,6
2020-08-19,,5575456505,Urgencia,Ciudadano,No,Relaciones de familia,Violencia intrafamiliar,Misiones,Posadas,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer,,54
2020-08-19,,6575456505,Urgencia,Ciudadano,No,Vivienda,"Situación de calle actual o inminente, acceso a paradores u hogares transitorios, etc.",Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,6
2020-08-20,,6584556505,Urgencia,Ciudadano,Si,Salud,Llamada erronea,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,,,Consultante,,,,6
2020-08-20,,7584556505,Urgencia,Ciudadano,No,Trata,Grooming,Buenos Aires,San Isidro,PNR - Línea 145,Línea 145,,Buenos Aires,San Isidro,Consultante - ciudadano,Por Recomendación,Mujer,47,6
2020-08-20,,594556505,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,San Carlos,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Hombre,,6
2020-08-20,,2594556505,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,"No sabe, no recuerda",Mujer,,
2020-08-20,,4594556505,Urgencia,Ciudadano,No,Violencia de género,Psicológica,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer,,2
2020-08-20,,9405556505,Urgencia,Ciudadano,No,Relaciones de familia,Violencia intrafamiliar,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer,,14
2020-08-20,,3505556505,Urgencia,Ciudadano,No,Violencia de género,Sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,14
2020-08-21,,8415556505,Urgencia,Ciudadano,Si,Trata,Robo,Mendoza,Mendoza,PNR - Línea 145,Línea 145,,,,Consultante,Por publicidad en TV,,,50
2020-08-21,,9415556505,Urgencia,Institución,No,Trata,Posible captación,Buenos Aires,Mercedes,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Mercedes,Consultante,Derivado de otro organismo,Hombre,,6
2020-08-21,,7515556505,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Buenos Aires,Ituzaingó,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,,6
2020-08-22,,4535556505,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Travesti,,
2020-08-22,,8445556505,Urgencia,Ciudadano,No,Trata,"Denuncia judicializada en comisaria segunda de florida, buenos aires",Buenos Aires,FLORIDA,PNR - Línea 145,Línea 145,,Buenos Aires,FLORIDA,Consultante,Por Carteles en Vía Pública,Mujer,42,6
2020-08-22,,7545556505,Urgencia,Ciudadano,No,Seguridad social (protección social),Programas sociales,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,Mar del Plata,Consultante,,Hombre,,6
2020-08-22,,8455556505,Urgencia,Ciudadano,No,Salud,Sintomas covid19,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,Mar del Plata,Consultante,,Hombre,65,6
2020-08-22,,2555556505,Urgencia,Institución,Si,Violencia de género,Sexual,Mendoza,Rivadavia,PNR - Línea 145,Línea 145,,,,,,,,50
2020-08-24,,4584656505,Urgencia,Ciudadano,No,Trabajo,Cuestiones salariales o de registración,Buenos Aires,Turdera,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,,6
2020-08-24,,5584656505,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Pilar,PNR - Línea 145,Línea 145,,Buenos Aires,Gregorio de Laferrere,Consultante,,Hombre,,6
2020-08-24,,7584656505,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Mujer,,
